id,booking_status_pred,Probability
45103,0,0.032025654
45104,0,0.004007913
45105,0,0.49714082
45106,0,0.27902678
45107,0,0.25203335
45108,1,0.8143155
45109,1,0.9684056
45110,0,0.16418405
45111,1,0.68788004
45112,1,0.8115652
45113,1,0.88025373
45114,1,0.5402456
45115,0,0.012674994
45116,1,0.8739388
45117,0,0.12698503
45118,1,0.8961538
45119,0,0.3978326
45120,0,0.0900438
45121,1,0.9473425
45122,0,0.36641124
45123,0,0.3394174
45124,0,0.09616571
45125,0,0.19671835
45126,0,0.11137507
45127,0,0.0061786557
45128,1,0.8811354
45129,0,0.42928898
45130,1,0.942245
45131,0,0.08804039
45132,1,0.84825444
45133,1,0.5494129
45134,1,0.7426067
45135,1,0.9257018
45136,1,0.66829246
45137,0,0.107294805
45138,1,0.95650274
45139,0,0.065110765
45140,1,0.76727307
45141,0,0.31621635
45142,0,0.0471337
45143,0,0.1517877
45144,1,0.54129356
45145,0,0.0020068733
45146,0,0.11798958
45147,0,0.14127764
45148,1,0.5902347
45149,0,0.054942366
45150,0,0.4072002
45151,0,0.26798344
45152,0,0.21367536
45153,1,0.86755997
45154,1,0.8620492
45155,0,0.1394076
45156,1,0.8580011
45157,0,0.15567875
45158,0,0.3871765
45159,0,0.04676518
45160,1,0.82225704
45161,0,0.032148506
45162,0,0.18163228
45163,1,0.9292281
45164,0,0.03227242
45165,0,0.047750343
45166,0,0.079198696
45167,1,0.81755877
45168,0,0.037409615
45169,0,0.34945458
45170,0,0.03947572
45171,1,0.50435007
45172,0,0.044010807
45173,0,0.22034428
45174,1,0.7815501
45175,0,0.19043277
45176,1,0.87110853
45177,0,0.44805795
45178,0,0.26589623
45179,0,0.16825758
45180,0,0.1639828
45181,0,0.48722512
45182,0,0.047999073
45183,1,0.90177304
45184,1,0.8605013
45185,0,0.27218744
45186,0,0.05485281
45187,0,0.022370521
45188,1,0.51285034
45189,0,0.035357535
45190,0,0.119235575
45191,0,0.0980132
45192,1,0.85338634
45193,1,0.65343714
45194,1,0.9375781
45195,1,0.9218126
45196,0,0.43762115
45197,1,0.8869752
45198,0,0.2536181
45199,1,0.960364
45200,1,0.6604142
45201,0,0.21727562
45202,1,0.93446213
45203,1,0.5176794
45204,1,0.77500874
45205,1,0.8957079
45206,0,0.4581111
45207,1,0.55015236
45208,0,0.03382889
45209,0,0.07671553
45210,0,0.13568269
45211,1,0.60416806
45212,0,0.163334
45213,0,0.12426687
45214,1,0.50478315
45215,0,0.11253103
45216,0,0.15560949
45217,0,0.0033380094
45218,0,0.46067664
45219,0,0.4936644
45220,1,0.96404475
45221,0,0.26235783
45222,1,0.89955044
45223,0,0.3543706
45224,1,0.9645324
45225,0,6.1403367e-09
45226,1,0.71845186
45227,0,0.20331496
45228,0,0.08105579
45229,1,0.97767377
45230,0,0.37487707
45231,1,0.87487626
45232,1,0.9333403
45233,0,0.38408372
45234,1,0.899926
45235,0,4.3174285e-05
45236,1,0.9687604
45237,0,0.36794502
45238,1,0.80978876
45239,1,0.6321011
45240,1,0.73423964
45241,1,0.86727023
45242,0,0.010731487
45243,0,0.26476777
45244,0,0.12796974
45245,1,0.8750941
45246,1,0.96050197
45247,1,0.7593047
45248,0,0.4871076
45249,1,0.5795794
45250,0,0.13379905
45251,0,0.06722533
45252,1,0.76177603
45253,1,0.7222102
45254,0,0.22308542
45255,1,0.9324308
45256,0,0.01063991
45257,1,0.5153636
45258,0,0.14633664
45259,0,0.17632887
45260,1,0.94245106
45261,0,0.4687691
45262,1,0.66445184
45263,1,0.88156766
45264,0,0.4619415
45265,0,0.22322252
45266,0,0.09922386
45267,0,0.0839819
45268,1,0.62043047
45269,1,0.8471642
45270,1,0.9645555
45271,1,0.86544985
45272,1,0.5007154
45273,0,0.18986915
45274,0,0.30379722
45275,0,0.06335658
45276,0,0.036602788
45277,0,0.07185238
45278,1,0.74708694
45279,1,0.830931
45280,1,0.70589995
45281,0,0.073820025
45282,1,0.95301944
45283,1,0.85140866
45284,0,0.070299
45285,0,0.124960765
45286,0,0.03186563
45287,1,0.84840804
45288,1,0.8016157
45289,0,0.16457435
45290,0,0.28886083
45291,0,0.25410104
45292,1,0.82244104
45293,0,0.18692519
45294,0,0.3107954
45295,0,0.46992567
45296,1,0.5902259
45297,0,0.105918795
45298,0,0.1413051
45299,0,0.02212356
45300,0,0.062630236
45301,1,0.5606106
45302,0,0.013826721
45303,0,0.16115749
45304,1,0.6324701
45305,1,0.97528934
45306,0,0.055635195
45307,0,0.31185335
45308,0,0.00014136269
45309,0,0.25864857
45310,1,0.91568327
45311,1,0.8651967
45312,0,0.22627848
45313,0,0.041133743
45314,0,0.43697476
45315,0,8.129281e-05
45316,1,0.7932559
45317,0,0.21295999
45318,0,0.0015854292
45319,0,0.30715707
45320,0,0.075968064
45321,0,0.17975567
45322,0,0.4199102
45323,0,0.06459185
45324,0,0.18723755
45325,1,0.85981864
45326,0,0.1552192
45327,0,0.076529495
45328,0,0.23657371
45329,1,0.82055813
45330,0,0.024105705
45331,0,0.11303873
45332,1,0.9345521
45333,0,0.37986994
45334,1,0.9743042
45335,1,0.7058536
45336,0,0.008464031
45337,1,0.80912566
45338,1,0.63952565
45339,0,0.26728427
45340,0,0.106236234
45341,1,0.7251528
45342,1,0.706927
45343,0,0.038220894
45344,0,0.18951261
45345,1,0.61764824
45346,0,0.07496236
45347,1,0.834746
45348,1,0.638959
45349,1,0.5455299
45350,1,0.51194686
45351,0,0.12544444
45352,0,0.12910463
45353,0,0.11059176
45354,1,0.5959334
45355,1,0.83520436
45356,0,0.028793667
45357,0,0.03190275
45358,1,0.5169369
45359,1,0.7827557
45360,0,0.15681404
45361,0,0.24541506
45362,0,0.3081108
45363,1,0.8142645
45364,0,0.16477527
45365,0,0.20196621
45366,0,0.017371757
45367,0,0.10490321
45368,1,0.72871387
45369,1,0.57154316
45370,1,0.8419959
45371,0,0.17328669
45372,0,0.024183985
45373,0,0.13055472
45374,0,0.23531604
45375,0,0.097400256
45376,1,0.76672053
45377,1,0.80718064
45378,0,0.121620856
45379,1,0.52112067
45380,0,0.3431996
45381,0,0.019223541
45382,0,0.1739672
45383,0,0.044118363
45384,0,0.18132594
45385,0,0.1376597
45386,1,0.8955164
45387,0,0.07926084
45388,1,0.89755595
45389,0,0.06494685
45390,1,0.800608
45391,0,0.10368444
45392,0,0.023333192
45393,0,0.09960668
45394,1,0.74357283
45395,1,0.9210715
45396,1,0.5917835
45397,0,0.42921022
45398,1,0.7739664
45399,1,0.61300164
45400,0,0.055024233
45401,0,0.20720732
45402,0,0.25018468
45403,1,0.7464584
45404,0,0.32991087
45405,1,0.8734889
45406,1,0.8273029
45407,0,0.099121116
45408,0,0.016312191
45409,0,0.45914033
45410,1,0.79105
45411,0,0.23378803
45412,0,0.1307945
45413,0,0.3588289
45414,0,0.47011846
45415,0,0.06321765
45416,0,0.19720903
45417,0,0.05540047
45418,0,0.020786827
45419,1,0.9483523
45420,0,0.039004695
45421,0,0.4406187
45422,0,0.3499127
45423,0,0.26027733
45424,0,0.28896168
45425,1,0.6852687
45426,1,0.700908
45427,1,0.8939243
45428,0,0.29295766
45429,1,0.9247772
45430,0,0.080574796
45431,0,0.079560414
45432,1,0.6891629
45433,0,0.1977832
45434,0,0.09565649
45435,0,0.01599073
45436,1,0.90119666
45437,0,0.42338276
45438,0,0.4288015
45439,1,0.9361391
45440,1,0.8323211
45441,1,0.93750745
45442,0,0.061514385
45443,0,0.12923239
45444,0,0.17815751
45445,0,0.30792737
45446,0,0.32637948
45447,1,0.8590276
45448,0,0.1843418
45449,0,0.49185684
45450,1,0.6524712
45451,0,0.39716583
45452,0,0.24696189
45453,0,0.14382075
45454,1,0.7964356
45455,1,0.83857113
45456,0,2.8974125e-07
45457,0,0.16687134
45458,1,0.5025194
45459,1,0.79593354
45460,0,0.09429278
45461,0,0.21888924
45462,1,0.8756421
45463,0,0.43613935
45464,0,0.13137342
45465,0,0.04445708
45466,0,0.0027313903
45467,0,0.010646497
45468,1,0.9715451
45469,0,0.41506168
45470,0,0.044106048
45471,0,0.046528954
45472,0,0.39725208
45473,0,0.22533602
45474,1,0.5600682
45475,1,0.90542936
45476,0,0.019088203
45477,1,0.7725219
45478,0,0.07173376
45479,0,0.077422865
45480,1,0.7270756
45481,0,0.30124497
45482,0,0.1516308
45483,0,0.35529423
45484,0,0.09393798
45485,0,0.2568171
45486,0,0.2543253
45487,0,0.20485374
45488,0,0.070886426
45489,0,0.08555213
45490,0,0.1257075
45491,1,0.9731356
45492,0,0.24632882
45493,0,0.032487154
45494,0,0.29834569
45495,0,0.3925255
45496,0,0.2922464
45497,1,0.61155957
45498,1,0.97489893
45499,1,0.8418738
45500,0,0.22429805
45501,0,0.20343378
45502,1,0.89997536
45503,0,0.012550545
45504,0,0.100223206
45505,1,0.70130265
45506,0,0.0484055
45507,0,0.13357529
45508,0,0.22739027
45509,1,0.81817263
45510,1,0.8217713
45511,0,0.058202595
45512,1,0.5467938
45513,0,0.17615362
45514,0,0.36908472
45515,0,0.39060563
45516,0,0.40832347
45517,0,0.119984955
45518,0,0.05828491
45519,0,0.19287463
45520,0,0.45860055
45521,1,0.9459517
45522,0,0.055890534
45523,0,0.30687568
45524,0,0.34486827
45525,0,0.18785384
45526,0,0.12050539
45527,0,0.0026525247
45528,0,0.092416435
45529,1,0.81614566
45530,1,0.8199882
45531,1,0.69405955
45532,0,0.008029371
45533,0,0.19019455
45534,1,0.86657554
45535,0,0.48696294
45536,1,0.8441107
45537,1,0.72878325
45538,0,0.19468041
45539,0,0.33278477
45540,1,0.9303284
45541,1,0.86769867
45542,0,0.49808073
45543,0,0.0064440044
45544,0,0.13914587
45545,0,0.13223861
45546,1,0.80624247
45547,1,0.95818865
45548,0,0.39905024
45549,0,0.04506134
45550,0,0.09968035
45551,0,0.0042673005
45552,1,0.7191155
45553,1,0.55972916
45554,0,0.29540187
45555,1,0.5541972
45556,0,0.010984113
45557,0,0.19664036
45558,1,0.5803603
45559,0,0.09790184
45560,0,0.13301016
45561,1,0.712127
45562,1,0.9013188
45563,0,0.06660294
45564,0,0.31793723
45565,1,0.69511765
45566,0,0.39131558
45567,0,0.18106283
45568,1,0.5585211
45569,0,0.008294531
45570,1,0.94434696
45571,0,0.015523639
45572,0,0.13917829
45573,0,0.4520507
45574,0,0.42166647
45575,0,0.11813157
45576,0,0.00014392873
45577,0,0.23819856
45578,0,0.00989861
45579,0,0.16216952
45580,1,0.7781966
45581,0,0.16062693
45582,1,0.8145647
45583,0,0.06893476
45584,0,0.035903912
45585,0,0.00038870738
45586,0,0.087595485
45587,0,0.077020064
45588,1,0.8460563
45589,0,0.040380605
45590,1,0.81209415
45591,0,0.16772933
45592,1,0.6900401
45593,0,0.13123727
45594,1,0.5093712
45595,1,0.5503638
45596,0,0.04805507
45597,0,0.25879404
45598,0,0.15026218
45599,1,0.7062289
45600,1,0.9217051
45601,0,0.43064225
45602,0,0.47862628
45603,0,0.069873385
45604,0,0.18229747
45605,0,0.3697946
45606,0,0.002991988
45607,1,0.8621631
45608,0,0.12619382
45609,0,0.17091437
45610,0,0.2250522
45611,0,0.21790102
45612,0,5.1187362e-05
45613,0,0.09174685
45614,0,0.14104319
45615,0,0.03846869
45616,0,0.19829753
45617,0,0.47721153
45618,0,0.24915415
45619,1,0.8002546
45620,0,0.38762382
45621,1,0.89700127
45622,1,0.77346486
45623,0,0.13944097
45624,0,0.0524459
45625,1,0.8415368
45626,0,0.049472887
45627,0,0.042267468
45628,1,0.8587857
45629,0,0.06096736
45630,1,0.6557234
45631,0,0.12467552
45632,0,0.02960509
45633,0,0.41165853
45634,0,0.4768907
45635,0,0.118677355
45636,0,0.2448043
45637,1,0.55682623
45638,0,0.04824859
45639,0,0.07798104
45640,0,0.28501576
45641,1,0.6964081
45642,0,0.37996602
45643,1,0.9436462
45644,0,0.28426722
45645,0,0.024089532
45646,0,9.3784715e-26
45647,0,0.44477034
45648,0,0.33529377
45649,0,0.23975796
45650,0,0.19432072
45651,0,0.26840445
45652,0,0.1254173
45653,1,0.8538406
45654,0,0.28593838
45655,1,0.87535024
45656,1,0.62041837
45657,0,0.3098176
45658,0,0.23867175
45659,1,0.6029242
45660,0,0.19659828
45661,0,0.15216193
45662,1,0.7857656
45663,1,0.9005402
45664,1,0.6939295
45665,1,0.67874384
45666,1,0.78389287
45667,0,0.18848313
45668,0,0.16179426
45669,0,0.011095812
45670,1,0.8272473
45671,1,0.5208538
45672,0,0.38592124
45673,0,0.35807347
45674,1,0.9335484
45675,0,0.18718858
45676,0,0.27853173
45677,0,0.118579775
45678,0,0.23317379
45679,0,0.11962071
45680,0,0.002903293
45681,0,0.0017424279
45682,1,0.5254417
45683,0,0.13012688
45684,0,0.058230065
45685,1,0.95107144
45686,0,0.4098387
45687,1,0.7516394
45688,0,0.058227055
45689,1,0.7953588
45690,0,0.49520913
45691,0,0.0992745
45692,0,0.050383434
45693,1,0.5247791
45694,1,0.95271266
45695,0,0.00012739544
45696,1,0.5555174
45697,0,0.2079932
45698,0,0.038548462
45699,0,0.18690139
45700,0,0.45550022
45701,1,0.6639583
45702,1,0.8958948
45703,0,0.25113797
45704,0,0.2102967
45705,0,3.8705648e-09
45706,1,0.8533608
45707,1,0.70957255
45708,0,0.4987743
45709,1,0.669967
45710,0,0.09850842
45711,1,0.7009488
45712,0,0.025762672
45713,1,0.7493251
45714,0,0.45585743
45715,1,0.7716038
45716,0,0.2594803
45717,1,0.7575241
45718,0,0.0044474066
45719,1,0.90701145
45720,1,0.5660584
45721,1,0.9379509
45722,1,0.74797904
45723,1,0.5998841
45724,1,0.73824525
45725,0,0.0018491924
45726,1,0.92904216
45727,1,0.5561392
45728,1,0.84869885
45729,0,0.21130894
45730,1,0.92636186
45731,0,0.45932412
45732,1,0.80625284
45733,0,0.05759811
45734,0,0.04852862
45735,0,0.061082043
45736,0,0.0034370406
45737,0,0.3701044
45738,0,0.18523486
45739,0,0.4229183
45740,1,0.523415
45741,0,0.4595771
45742,0,0.084303215
45743,1,0.57764864
45744,1,0.96048033
45745,0,0.13635018
45746,0,0.07862088
45747,0,0.13055873
45748,0,0.15938148
45749,1,0.7843241
45750,0,0.007665955
45751,1,0.91630614
45752,1,0.8636653
45753,0,0.08332424
45754,0,0.0022260756
45755,1,0.96957105
45756,1,0.83903503
45757,0,0.32456344
45758,0,0.18828107
45759,0,0.059487287
45760,0,0.33958998
45761,0,0.024520008
45762,0,0.43424296
45763,1,0.80198175
45764,0,0.12906447
45765,0,0.045929417
45766,1,0.73157316
45767,0,0.2460866
45768,1,0.5233941
45769,1,0.86782175
45770,1,0.8121117
45771,0,0.16104975
45772,1,0.7185635
45773,0,0.16351572
45774,0,0.3444413
45775,0,0.032655716
45776,1,0.5340825
45777,1,0.7925548
45778,0,0.12562068
45779,0,0.14474048
45780,0,0.20792955
45781,1,0.8004132
45782,0,0.008468115
45783,1,0.9387715
45784,1,0.90827215
45785,0,0.09045268
45786,0,0.0004868537
45787,1,0.86558473
45788,0,0.0018529535
45789,0,0.00061271637
45790,0,0.18047446
45791,1,0.87851954
45792,0,0.08635356
45793,0,0.27160388
45794,1,0.9290707
45795,1,0.564982
45796,0,0.23356491
45797,1,0.95550233
45798,0,0.045430973
45799,0,0.033216484
45800,0,0.1762789
45801,0,0.10546048
45802,0,0.14878319
45803,0,0.0064443336
45804,0,0.14207812
45805,1,0.6391445
45806,0,0.04638002
45807,1,0.8560853
45808,1,0.8284448
45809,0,0.38564068
45810,0,0.08579942
45811,1,0.94940037
45812,0,0.20461877
45813,0,0.16375633
45814,0,0.27487195
45815,1,0.95557857
45816,0,0.39360178
45817,0,0.19546512
45818,1,0.8424796
45819,0,0.27826104
45820,0,1.6332773e-31
45821,0,0.14485535
45822,1,0.6858246
45823,0,0.45944023
45824,1,0.66529775
45825,0,9.307627e-07
45826,1,0.92003113
45827,1,0.88157374
45828,1,0.9472385
45829,0,0.38133508
45830,0,0.223384
45831,0,0.18900158
45832,1,0.96041507
45833,0,0.46576098
45834,0,0.1592076
45835,0,0.2567982
45836,1,0.7908963
45837,1,0.6944996
45838,1,0.9417538
45839,0,0.39666143
45840,0,0.17947567
45841,0,0.24735688
45842,0,0.21514525
45843,0,0.40627468
45844,0,0.39032787
45845,1,0.8307383
45846,1,0.937931
45847,0,0.19339354
45848,0,0.18516535
45849,0,0.15830031
45850,0,0.14208686
45851,1,0.57847184
45852,0,0.010698869
45853,0,0.42245528
45854,0,0.16266362
45855,0,0.011131373
45856,1,0.62331516
45857,0,0.0041954196
45858,0,0.0067308494
45859,0,0.2167039
45860,1,0.5411486
45861,0,0.058139313
45862,0,0.11390569
45863,0,0.11325771
45864,1,0.55517936
45865,0,0.10807403
45866,0,0.023148818
45867,0,0.27595577
45868,0,0.3040968
45869,1,0.960366
45870,0,0.07231834
45871,0,0.040039495
45872,1,0.8798864
45873,1,0.6261832
45874,1,0.53502965
45875,0,0.106511034
45876,0,0.25226492
45877,1,0.81657904
45878,0,0.15583915
45879,0,0.38601452
45880,0,0.26273483
45881,0,0.07035573
45882,0,0.05904006
45883,0,0.10612984
45884,0,0.12640366
45885,1,0.8963909
45886,0,0.2407392
45887,0,0.015112221
45888,0,1.5618226e-09
45889,1,0.82697046
45890,0,0.052600972
45891,0,0.34812948
45892,0,0.47531453
45893,0,0.21410708
45894,0,0.3966137
45895,0,0.4391899
45896,1,0.89919484
45897,0,0.055162497
45898,0,0.09023327
45899,0,0.25185022
45900,1,0.6566055
45901,0,0.13846305
45902,1,0.92774683
45903,0,0.10045048
45904,1,0.6514701
45905,0,0.04040656
45906,0,0.2703271
45907,0,0.06550012
45908,0,0.12908855
45909,1,0.54665536
45910,1,0.58583146
45911,0,4.5525372e-05
45912,1,0.7870203
45913,0,0.3335478
45914,1,0.7357726
45915,0,0.09439959
45916,1,0.6591756
45917,0,0.40393838
45918,0,0.03718843
45919,0,0.18613765
45920,1,0.9002461
45921,1,0.8450709
45922,1,0.7491489
45923,0,0.44429865
45924,1,0.5752209
45925,0,0.1023996
45926,0,0.02053356
45927,0,0.09550824
45928,1,0.6222553
45929,0,0.06491923
45930,0,0.16159512
45931,1,0.972068
45932,1,0.81181264
45933,1,0.81082594
45934,0,0.12542163
45935,0,0.16219382
45936,0,0.1480213
45937,0,0.12052248
45938,0,0.095564105
45939,0,0.025889471
45940,1,0.7449843
45941,1,0.9527974
45942,1,0.7627403
45943,0,0.14593449
45944,0,0.084505126
45945,1,0.9322414
45946,0,0.074690126
45947,1,0.6497576
45948,0,0.019472329
45949,1,0.5107537
45950,0,0.4516812
45951,0,0.30335912
45952,1,0.8415566
45953,1,0.87373537
45954,1,0.8635194
45955,0,0.11563741
45956,0,0.27360764
45957,1,0.72530645
45958,0,0.45384637
45959,1,0.85332286
45960,1,0.5976715
45961,0,0.39323905
45962,0,0.013778042
45963,0,0.16513573
45964,0,0.17260867
45965,0,0.0059037437
45966,0,0.24657077
45967,1,0.9697949
45968,0,0.09815477
45969,0,0.30756864
45970,1,0.72689646
45971,0,0.0
45972,0,3.86412e-08
45973,0,0.16403864
45974,0,0.02501633
45975,0,0.17605919
45976,0,5.0242186e-05
45977,0,0.047704194
45978,0,0.060638595
45979,1,0.9733881
45980,0,0.44316798
45981,0,0.46170643
45982,0,0.010665253
45983,0,0.0565582
45984,0,0.22575118
45985,1,0.95641345
45986,0,0.22499546
45987,0,0.08040763
45988,0,0.22389457
45989,0,0.48080623
45990,1,0.9459091
45991,0,9.4591616e-07
45992,1,0.84903264
45993,0,0.042418294
45994,1,0.6195485
45995,0,0.43340725
45996,0,0.05996887
45997,0,0.073706836
45998,0,0.11842762
45999,0,0.27629155
46000,0,7.601943e-08
46001,0,0.33872214
46002,1,0.96458215
46003,1,0.55466425
46004,1,0.5598392
46005,0,0.0012128027
46006,0,0.0045446404
46007,0,0.06373412
46008,0,0.46159244
46009,0,0.22012071
46010,0,0.26024333
46011,0,0.22876267
46012,1,0.82248247
46013,0,0.39623994
46014,1,0.500874
46015,0,0.11834598
46016,1,0.6193471
46017,1,0.8749268
46018,0,0.39735937
46019,0,0.41667908
46020,0,0.041002575
46021,1,0.9503353
46022,0,0.10267886
46023,0,0.36709812
46024,1,0.8492476
46025,0,0.41125548
46026,1,0.6065322
46027,0,2.3433082e-09
46028,0,0.09142331
46029,1,0.8708275
46030,1,0.72339207
46031,1,0.6096875
46032,1,0.62725955
46033,0,0.11114818
46034,0,0.37308365
46035,1,0.7143075
46036,1,0.9308224
46037,0,0.06841872
46038,0,0.0008010613
46039,1,0.77186865
46040,1,0.5760151
46041,0,0.16442506
46042,1,0.5813525
46043,0,0.030650279
46044,0,0.47579712
46045,0,0.060897004
46046,0,0.45891574
46047,0,0.19186552
46048,0,0.03180723
46049,0,3.9027547e-08
46050,1,0.8388885
46051,1,0.8318688
46052,0,0.29232195
46053,0,0.49248594
46054,1,0.6300104
46055,0,0.117892414
46056,0,0.019153433
46057,0,0.40258104
46058,0,0.0014501839
46059,1,0.7771744
46060,0,0.0028554858
46061,0,0.20387554
46062,0,0.0025190338
46063,0,0.42201898
46064,1,0.6361283
46065,1,0.65847486
46066,0,0.10703534
46067,0,0.0008875203
46068,0,0.06924575
46069,1,0.7554312
46070,0,0.04934721
46071,1,0.92223775
46072,1,0.79480094
46073,1,0.969878
46074,0,0.0628758
46075,0,0.43233794
46076,0,0.15052481
46077,0,0.18104039
46078,1,0.79468334
46079,1,0.82755554
46080,1,0.55150014
46081,0,0.12238126
46082,1,0.5029101
46083,1,0.80899197
46084,0,0.038553067
46085,1,0.54888874
46086,1,0.59454685
46087,0,0.2939664
46088,0,0.47418717
46089,0,0.20284997
46090,1,0.8596303
46091,1,0.8603001
46092,0,0.18433979
46093,0,0.2124093
46094,0,0.21070047
46095,0,0.0009398517
46096,1,0.97305125
46097,0,0.4153723
46098,1,0.769996
46099,0,0.46934083
46100,0,0.08238251
46101,0,0.008927301
46102,0,0.0047243834
46103,0,0.3368405
46104,0,0.049094915
46105,1,0.6246242
46106,0,0.006562931
46107,1,0.67775375
46108,1,0.8678807
46109,0,0.046607204
46110,1,0.8211437
46111,0,3.1517845e-14
46112,1,0.8816689
46113,0,0.31024116
46114,0,0.097899206
46115,0,0.04117077
46116,1,0.76596874
46117,1,0.5210106
46118,0,0.2759258
46119,1,0.82419574
46120,1,0.8063914
46121,0,0.007874953
46122,1,0.5286012
46123,0,0.13489936
46124,0,0.10947491
46125,1,0.5318717
46126,0,0.3681339
46127,0,0.03462831
46128,1,0.93255985
46129,1,0.84966266
46130,0,0.14907481
46131,0,0.14460261
46132,1,0.5144972
46133,0,0.06814269
46134,0,0.0979778
46135,1,0.8694672
46136,0,0.1407792
46137,0,0.4774372
46138,0,0.11862137
46139,0,0.0062863207
46140,0,0.10945068
46141,1,0.953069
46142,0,0.18447898
46143,0,0.41863158
46144,1,0.7346544
46145,0,0.37774873
46146,0,0.28546423
46147,0,0.20107204
46148,0,0.17658387
46149,1,0.88026303
46150,0,9.175322e-05
46151,0,0.2652661
46152,1,0.8490815
46153,0,0.06526168
46154,1,0.701781
46155,0,0.0007318963
46156,0,0.07309931
46157,0,0.2963964
46158,0,0.15821816
46159,1,0.87288004
46160,0,0.18864988
46161,0,0.0039961007
46162,1,0.85436106
46163,1,0.68904305
46164,1,0.5347755
46165,0,0.13993277
46166,0,0.005334654
46167,1,0.5924175
46168,0,0.105509385
46169,0,0.48356107
46170,1,0.9430308
46171,1,0.58220387
46172,1,0.70402604
46173,0,0.37925878
46174,0,0.058682006
46175,0,0.31427857
46176,1,0.8632241
46177,0,0.18093005
46178,0,0.10670118
46179,1,0.6949758
46180,0,0.009927585
46181,0,0.06895118
46182,1,0.92114985
46183,1,0.594452
46184,1,0.5604389
46185,0,0.017214868
46186,1,0.69128925
46187,1,0.7170799
46188,0,0.17739046
46189,1,0.5742133
46190,0,0.34213755
46191,1,0.7754547
46192,1,0.97565854
46193,0,0.40132093
46194,1,0.868219
46195,1,0.76658434
46196,0,0.20671874
46197,1,0.94720805
46198,0,0.28577834
46199,0,0.10620547
46200,0,0.4207559
46201,0,3.8265807e-05
46202,1,0.95745873
46203,1,0.74892145
46204,0,0.012967372
46205,1,0.7271107
46206,0,0.10720296
46207,0,0.06846718
46208,1,0.9001546
46209,0,0.0731685
46210,1,0.9058821
46211,1,0.65816444
46212,0,0.19158666
46213,0,0.038054008
46214,1,0.88929707
46215,1,0.68206584
46216,0,0.099918716
46217,1,0.8836904
46218,0,0.010242766
46219,0,0.36677
46220,0,0.13963184
46221,0,0.32785612
46222,0,0.1885497
46223,0,0.027316045
46224,1,0.7360719
46225,1,0.51093674
46226,1,0.6051584
46227,0,0.2582525
46228,1,0.83405954
46229,0,0.0021610095
46230,0,0.33715844
46231,1,0.9308647
46232,1,0.9457082
46233,0,0.2145444
46234,0,0.26653475
46235,0,0.2774327
46236,0,0.3971503
46237,1,0.8787093
46238,0,0.07331428
46239,1,0.9104421
46240,0,0.268769
46241,1,0.89792293
46242,0,0.14056496
46243,0,0.435537
46244,0,0.3527538
46245,1,0.7056976
46246,1,0.80513406
46247,0,0.19481829
46248,1,0.6466166
46249,1,0.6721692
46250,1,0.9557444
46251,1,0.95387757
46252,0,0.105884075
46253,1,0.9611493
46254,0,0.06837393
46255,0,0.39508188
46256,0,0.11056017
46257,1,0.8475065
46258,1,0.9816825
46259,1,0.84488934
46260,1,0.58968127
46261,1,0.8142045
46262,1,0.8395164
46263,0,0.04046128
46264,0,0.089236096
46265,0,0.09650565
46266,0,0.074393734
46267,1,0.6531239
46268,0,0.20786448
46269,0,0.020695113
46270,0,0.03783096
46271,1,0.9721427
46272,0,0.039787583
46273,0,0.17946294
46274,0,0.008467345
46275,0,0.022368332
46276,1,0.8903076
46277,1,0.93509316
46278,1,0.7959177
46279,1,0.976886
46280,1,0.5847759
46281,0,0.16863771
46282,0,0.073803924
46283,1,0.5049696
46284,0,0.14026454
46285,0,0.02177333
46286,1,0.532585
46287,0,0.10546133
46288,1,0.5673671
46289,0,0.13515304
46290,1,0.8849879
46291,1,0.6026106
46292,0,0.1725159
46293,0,0.1386269
46294,1,0.805021
46295,1,0.7918697
46296,1,0.7315014
46297,1,0.66723895
46298,0,0.019972874
46299,1,0.7362289
46300,0,0.16234982
46301,0,0.13526627
46302,0,0.13822821
46303,1,0.96130013
46304,0,0.1203104
46305,0,0.05304216
46306,0,0.21153292
46307,0,0.328681
46308,0,0.17345814
46309,1,0.6950939
46310,0,2.0464844e-05
46311,1,0.53624004
46312,1,0.7808046
46313,0,0.08540179
46314,1,0.6878242
46315,0,0.0117800245
46316,0,0.045641534
46317,0,0.072183765
46318,0,0.17929193
46319,0,0.039500553
46320,0,0.42671502
46321,1,0.92004585
46322,0,0.017422572
46323,0,0.038220838
46324,1,0.67922467
46325,1,0.8914031
46326,1,0.83000827
46327,0,0.36928836
46328,0,0.18530189
46329,1,0.78130585
46330,0,0.06758347
46331,0,0.09784703
46332,0,0.18938768
46333,0,0.16319522
46334,0,0.058888018
46335,0,0.11118017
46336,0,0.019355744
46337,0,0.009780163
46338,1,0.78048766
46339,1,0.69593734
46340,0,0.07516808
46341,0,0.2911941
46342,1,0.50194275
46343,1,0.70806664
46344,0,0.12553255
46345,1,0.8361351
46346,1,0.85093856
46347,0,0.32326323
46348,0,0.07545687
46349,1,0.6128471
46350,0,0.0028008963
46351,0,0.06927402
46352,0,0.10044599
46353,1,0.7886373
46354,0,0.406677
46355,1,0.7185185
46356,1,0.6401923
46357,1,0.6546963
46358,0,0.06275273
46359,1,0.80324244
46360,1,0.5668389
46361,1,0.7882438
46362,1,0.6625543
46363,0,0.06101511
46364,0,0.4573473
46365,1,0.51114833
46366,0,0.15868229
46367,0,0.287461
46368,1,0.7549888
